7695
23.08041 0.00000 0.0000
0.000000 23.08041 0.00000 
0.000000 0.00000  23.08041 
C1        -8.46907000    -14.13199000    -12.66267000
C1        -8.81593000    -13.57076000    -13.57076000
C1        -7.90784000    -13.22390000    -12.31581000
C1        -8.25470000    -12.66267000    -13.22390000
C1        -8.46907000    -14.13199000    -18.53995000
C1        -8.81593000    -13.57076000    -11.75458000
C1        -7.90784000    -15.04008000    -18.88681000
C1        -7.90784000    -15.04008000    -17.07063000
C1        -7.90784000    -12.10144000    -14.13199000
C1        -7.34661000    -12.31581000    -12.66267000
C1        -6.43852000    -13.78513000    -17.97872000
C1        -6.99975000    -14.69322000    -16.50940000
C1        -7.34661000    -14.13199000    -17.41749000
C1        -5.87729000    -14.69322000    -16.50940000
C1        -7.34661000    -14.13199000    -15.60131000
C1        -6.43852000    -18.53995000    -15.04008000
C1        -6.99975000    -11.75458000    -13.57076000
C1        -6.43852000    -18.53995000    -13.22390000
C1        -5.53043000    -12.31581000    -12.66267000
C1        -6.99975000    -11.75458000    -11.75458000
C1        -5.87729000    -11.75458000    -13.57076000
C1        -7.34661000    -18.88681000    -12.66267000
C1        -6.43852000    -12.66267000    -12.10144000
C1        -5.87729000    -11.75458000    -11.75458000
C1        -7.34661000    -18.88681000    -18.53995000
C1        -4.96920000    -13.22390000    -18.88681000
C1        -6.43852000    -12.66267000    -17.97872000
C1        -5.53043000    -14.13199000    -17.41749000
C1        -6.99975000    -13.57076000    -16.50940000
C1       -11.19334000    -13.78513000    -17.97872000
C1        -4.96920000    -13.22390000    -17.07063000
C1        -6.43852000    -12.66267000    -16.16254000
C1        -4.06111000    -14.69322000    -16.50940000
C1        -5.53043000    -14.13199000    -15.60131000
C1        -4.40797000    -14.13199000    -17.41749000
C1        -5.87729000    -13.57076000    -16.50940000
C1        -4.96920000    -15.04008000    -15.94817000
C1        -4.40797000    -14.13199000    -15.60131000
C1        -6.99975000    -16.50940000    -14.69322000
C1        -6.09166000    -17.97872000    -14.13199000
C1        -6.43852000    -17.41749000    -15.04008000
C1        -5.87729000    -16.50940000    -14.69322000
C1       -11.19334000    -18.53995000    -15.04008000
C1        -4.96920000    -17.97872000    -14.13199000
C1        -6.43852000    -17.41749000    -13.22390000
C1        -4.06111000    -11.75458000    -13.57076000
C1        -5.53043000    -18.88681000    -12.66267000
C1       -11.19334000    -18.53995000    -13.22390000
C1        -4.96920000    -17.97872000    -12.31581000
